id,title,type,genres,averageRating,numVotes,releaseYear
tt0362225,"Tell No One",movie,"Crime, Drama, Mystery",7.5,58631,2006
tt0172684,"Kuch Kuch Hota Hai",movie,"Comedy, Drama, Musical",7.5,58295,1998
tt3489184,Constantine,tvSeries,"Crime, Drama, Fantasy",7.5,56829,2014
tt0109045,"The Adventures of Priscilla, Queen of the Desert",movie,"Comedy, Music",7.5,56594,1994
tt0054953,"The Guns of Navarone",movie,"Action, Adventure, Drama",7.5,56485,1961
tt1410063,"The Flowers of War",movie,"Drama, History, Romance",7.5,56358,2011
tt0150662,"Show Me Love",movie,"Comedy, Drama, Romance",7.5,56072,1998
tt0095250,"The Big Blue",movie,"Adventure, Drama, Sport",7.5,55934,1988
tt0460989,"The Wind that Shakes the Barley",movie,"Drama, War",7.5,55516,2006
tt2710394,Reign,tvSeries,"Drama, History, Romance",7.5,55347,2013
tt2250192,"Sword Art Online",tvSeries,"Action, Adventure, Animation",7.5,54653,2012
tt0049223,"Forbidden Planet",movie,"Adventure, Sci-Fi",7.5,54301,1956
tt0084707,"Sophie's Choice",movie,"Drama, Romance",7.5,53839,1982
tt0038109,Spellbound,movie,"Film-Noir, Mystery, Romance",7.5,53217,1945
tt0112913,"Fallen Angels",movie,"Comedy, Crime, Drama",7.5,53059,1995
tt19500164,Nimona,movie,"Action, Adventure, Animation",7.5,52879,2023
tt6548228,"Castle Rock",tvSeries,"Drama, Fantasy, Horror",7.5,52646,2018
tt1276419,"A Royal Affair",movie,"Biography, Drama, History",7.5,51630,2012
tt1966604,"The Imposter",movie,"Biography, Crime, Documentary",7.5,51109,2012
tt0111512,"Drunken Master II",movie,"Action, Comedy",7.5,49579,1994
tt0094336,"Withnail & I",movie,"Comedy, Drama",7.5,48855,1987
tt0058182,"A Hard Day's Night",movie,"Comedy, Musical",7.5,48794,1964
tt15320362,"All the Light We Cannot See",tvMiniSeries,"Drama, History, War",7.5,48044,2023
tt0238936,Devdas,movie,"Drama, Musical, Romance",7.5,47809,2002
tt0813547,"The Counterfeiters",movie,"Crime, Drama, History",7.5,47511,2007
tt0095675,"Women on the Verge of a Nervous Breakdown",movie,"Comedy, Drama",7.5,47446,1988
tt0057193,"It's a Mad Mad Mad Mad World",movie,"Action, Adventure, Comedy",7.5,47017,1963
tt1226271,"The Damned United",movie,"Biography, Drama, Sport",7.5,46505,2009
tt0084649,"The Secret of NIMH",movie,"Adventure, Animation, Drama",7.5,46286,1982
tt0808357,"Lust, Caution",movie,"Drama, History, Romance",7.5,46140,2007
tt1663676,Awkward.,tvSeries,"Comedy, Drama, Romance",7.5,46083,2011
tt5435008,"Gilmore Girls: A Year in the Life",tvMiniSeries,"Comedy, Drama",7.5,46049,2016
tt4159076,"Dark Matter",tvSeries,"Adventure, Drama, Mystery",7.5,46044,2015
tt0054387,"The Time Machine",movie,"Adventure, Romance, Sci-Fi",7.5,45658,1960
tt11127680,"Boiling Point",movie,"Drama, Thriller",7.5,44749,2021
tt0298228,"Whale Rider",movie,"Drama, Family",7.5,44370,2002
tt0073582,"Deep Red",movie,"Horror, Mystery, Thriller",7.5,43882,1975
tt15732324,"OMG 2",movie,"Comedy, Drama",7.5,43711,2023
tt0456912,"A Bittersweet Life",movie,"Action, Crime, Drama",7.5,43661,2005
tt4998212,"The Ranch",tvSeries,"Comedy, Drama, Western",7.5,43241,2016
tt0089374,"Police Story",movie,"Action, Comedy, Crime",7.5,43097,1985
tt4181172,Shooter,tvSeries,"Action, Drama",7.5,42879,2016
tt0084967,"The A-Team",tvSeries,"Action, Adventure, Crime",7.5,42684,1983
tt0097108,"The Cook, the Thief, His Wife & Her Lover",movie,"Crime, Drama",7.5,42555,1989
tt8108202,Stree,movie,"Comedy, Horror",7.5,42413,2018
tt1519931,Haven,tvSeries,"Crime, Drama, Fantasy",7.5,42023,2010
tt0053502,"The Flintstones",tvSeries,"Adventure, Animation, Comedy",7.5,41919,1960
tt0079261,Hair,movie,"Comedy, Drama, Musical",7.5,41639,1979
tt9827854,Hollywood,tvMiniSeries,"Drama, History",7.5,41496,2020
tt7518786,'83,movie,"Biography, Drama, History",7.5,41325,2021
tt5580266,"The Hate U Give",movie,"Crime, Drama",7.5,41214,2018
tt14586350,"Love & Death",tvMiniSeries,"Biography, Crime, Drama",7.5,40482,2023
tt0076363,"The Many Adventures of Winnie the Pooh",movie,"Animation, Comedy, Family",7.5,40395,1977
tt3666024,"The Red Turtle",movie,"Animation, Drama, Family",7.5,39462,2016
tt0070334,"The Long Goodbye",movie,"Comedy, Crime, Drama",7.5,38987,1973
tt6485666,Mersal,movie,"Action, Crime, Thriller",7.5,38960,2017
tt0485601,"The Secret of Kells",movie,"Adventure, Animation, Family",7.5,38813,2009
tt0065988,"Little Big Man",movie,"Adventure, Comedy, Drama",7.5,38411,1970
tt0108211,Stalingrad,movie,"Drama, War",7.5,38291,1993
tt1828327,"Last Man Standing",tvSeries,Comedy,7.5,38111,2011
tt10166622,"The Dropout",tvMiniSeries,"Biography, Drama",7.5,37977,2022
tt0066473,"Tora! Tora! Tora!",movie,"Action, Drama, History",7.5,37861,1970
tt0165832,"Interstate 60",movie,"Adventure, Comedy, Drama",7.5,37541,2002
tt9806192,"I Lost My Body",movie,"Animation, Drama, Fantasy",7.5,37137,2019
tt1998372,"Under the Banner of Heaven",tvMiniSeries,"Crime, Drama, Mystery",7.5,36905,2022
tt0775489,"The Illusionist",movie,"Animation, Drama, Fantasy",7.5,36769,2010
tt1068646,"The Class",movie,Drama,7.5,36722,2008
tt8108274,"Tanhaji: The Unsung Warrior",movie,"Action, Biography, Drama",7.5,36472,2020
tt1259014,"Mesrine: Killer Instinct",movie,"Action, Biography, Crime",7.5,35602,2008
tt2211129,"The Mindy Project",tvSeries,Comedy,7.5,35315,2012
tt0449994,"Jodhaa Akbar",movie,"Action, Drama, History",7.5,35032,2008
tt0105950,"Beavis and Butt-Head",tvSeries,"Animation, Comedy, Music",7.5,34754,1993
tt0040525,"The Lady from Shanghai",movie,"Crime, Drama, Film-Noir",7.5,34315,1947
tt1127715,"Sin Nombre",movie,"Adventure, Crime, Drama",7.5,34269,2009
tt1204340,Tyrannosaur,movie,Drama,7.5,34095,2011
tt2378281,"Instructions Not Included",movie,"Comedy, Drama",7.5,33090,2013
tt8652728,Waves,movie,"Drama, Romance, Sport",7.5,32628,2019
tt4229236,"Cobain: Montage of Heck",movie,"Animation, Biography, Documentary",7.5,32451,2015
tt0758742,"Death Note",movie,"Crime, Drama, Fantasy",7.5,32231,2006
tt0097499,"Henry V",movie,"Biography, Drama, History",7.5,32031,1989
tt0203230,"You Can Count on Me",movie,Drama,7.5,31773,2000
tt0164538,"Dil Se..",movie,"Drama, Romance",7.5,31755,1998
tt0066765,"Monty Python's and Now for Something Completely Different",movie,Comedy,7.5,31742,1971
tt8342862,"Evil Genius: The True Story of America's Most Diabolical Bank Heist",tvMiniSeries,"Crime, Documentary",7.5,31624,2018
tt0104466,"Husbands and Wives",movie,"Comedy, Drama, Romance",7.5,31578,1992
tt0097940,"Mystery Train",movie,"Comedy, Crime, Drama",7.5,31304,1989
tt13651632,"Night Stalker: The Hunt for a Serial Killer",tvMiniSeries,"Crime, Documentary, Mystery",7.5,31282,2021
tt0061619,"El Dorado",movie,"Drama, Romance, Western",7.5,31195,1966
tt0201391,Roswell,tvSeries,"Drama, Mystery, Romance",7.5,31030,1999
tt0082176,"Christiane F.",movie,"Biography, Drama",7.5,30618,1981
tt11777738,"A Hero",movie,Drama,7.5,30471,2021
tt0060522,"How to Steal a Million",movie,"Comedy, Crime, Romance",7.5,30344,1966
tt5607714,"On Body and Soul",movie,"Drama, Fantasy, Mystery",7.5,30292,2017
tt0338135,"The Barbarian Invasions",movie,"Comedy, Crime, Drama",7.5,30268,2003
tt9064858,Them,tvSeries,"Drama, Horror, Thriller",7.5,30209,2021
tt8550732,Kaos,tvSeries,"Comedy, Drama, Fantasy",7.5,30044,2024
tt1560139,Boy,movie,"Comedy, Drama",7.5,30043,2010
tt1821700,"To Strike",movie,"Action, Crime, Drama",7.5,30025,2013
tt0760437,"Ben 10",tvSeries,"Action, Adventure, Animation",7.5,29662,2005
tt0080240,"Magnum, P.I.",tvSeries,"Action, Adventure, Crime",7.5,29594,1980
tt0070290,"The Last Detail",movie,"Comedy, Drama",7.5,28986,1973
tt0923811,"Evangelion: 1.0 You Are (Not) Alone",movie,"Action, Animation, Drama",7.5,28499,2007
tt3704050,Remember,movie,"Drama, Mystery, Thriller",7.5,28322,2015
tt0037059,"Meet Me in St. Louis",movie,"Comedy, Drama, Family",7.5,28066,1944
tt0239195,Survivor,tvSeries,"Adventure, Game-Show, Reality-TV",7.5,27911,2000
tt0071007,"Little House on the Prairie",tvSeries,"Drama, Family, Romance",7.5,27744,1974
tt2288064,"Witches of East End",tvSeries,"Drama, Fantasy, Horror",7.5,27696,2013
tt0098213,"Roger & Me",movie,Documentary,7.5,27692,1989
tt1595680,"Being Human",tvSeries,"Drama, Fantasy, Horror",7.5,27162,2011
tt13097932,"One Life",movie,"Biography, Drama, History",7.5,27019,2023
tt0059968,Batman,tvSeries,"Action, Crime, Fantasy",7.5,26937,1966
tt2625030,"New World",movie,"Action, Crime, Drama",7.5,26920,2013
tt0073580,"The Passenger",movie,"Drama, Thriller",7.5,26832,1975
tt13062500,"The Walking Dead: Daryl Dixon",tvSeries,"Drama, Horror",7.5,26336,2023
tt0099334,"Cyrano de Bergerac",movie,"Comedy, Drama, History",7.5,26315,1990
tt6967980,"Seeking True Love",movie,"Comedy, Romance",7.5,26286,2017
tt0078875,"The Tin Drum",movie,"Drama, War",7.5,26284,1979
tt0123948,Cure,movie,"Crime, Horror, Mystery",7.5,26160,1997
tt0758737,"Brothers & Sisters",tvSeries,Drama,7.5,25920,2006
tt4897822,"Where to Invade Next",movie,"Comedy, Documentary",7.5,25913,2015
tt1808223,"Losers' Club",movie,"Comedy, Drama, Romance",7.5,25835,2011
tt15654262,Chup,movie,"Crime, Drama, Horror",7.5,25762,2022
tt1326972,"Red Cliff II",movie,"Action, Adventure, Drama",7.5,25635,2009
tt0110200,"Fist of Legend",movie,"Action, Drama",7.5,25374,1994
tt5715524,"Mayans M.C.",tvSeries,"Crime, Drama, Thriller",7.5,25263,2018
tt0101178,"The Ren & Stimpy Show",tvSeries,"Adventure, Animation, Comedy",7.5,25056,1991
tt7971476,"The Politician",tvSeries,"Comedy, Drama",7.5,24882,2019
tt0236027,"Flickering Lights",movie,"Action, Comedy, Crime",7.5,24624,2000
tt10009170,"Blood of Zeus",tvSeries,"Action, Adventure, Animation",7.5,24241,2020
tt2471640,"The Mountain",movie,"Adventure, Drama, Thriller",7.5,24061,2012
tt0098253,"Santa Sangre",movie,"Drama, Horror, Thriller",7.5,23926,1989
tt0108188,Sonatine,movie,"Action, Comedy, Crime",7.5,23770,1993
tt1758589,"Dash & Lily",tvSeries,"Comedy, Drama, Romance",7.5,23543,2020
tt0101829,Europa,movie,"Crime, Drama, Thriller",7.5,23517,1991
tt0346094,Distant,movie,Drama,7.5,23330,2002
tt0491747,"Away from Her",movie,Drama,7.5,23236,2006
tt1714204,Perception,tvSeries,"Crime, Drama, Mystery",7.5,23132,2012
tt0063759,"Hour of the Wolf",movie,"Drama, Horror, Mystery",7.5,23041,1968
tt2617828,"Free Fall",movie,"Drama, Romance",7.5,23020,2013
tt0110076,"Hum Aapke Hain Koun..!",movie,"Comedy, Drama, Musical",7.5,22896,1994
tt0892700,"The Penguins of Madagascar",tvSeries,"Action, Adventure, Animation",7.5,22824,2008
tt0059183,"The Flight of the Phoenix",movie,"Adventure, Drama",7.5,22754,1965
tt0039302,"Dark Passage",movie,"Film-Noir, Thriller",7.5,22570,1947
tt0048261,"Kiss Me Deadly",movie,"Crime, Film-Noir, Mystery",7.5,22430,1955
tt1434447,"Rocket Singh: Salesman of the Year",movie,"Comedy, Drama",7.5,22416,2009
tt0101081,Dinosaurs,tvSeries,"Comedy, Family, Fantasy",7.5,22284,1991
tt0113799,Memories,movie,"Animation, Sci-Fi, Thriller",7.5,22151,1995
tt0479751,Sivaji,movie,"Action, Crime, Drama",7.5,22124,2007
tt0433416,"The Namesake",movie,Drama,7.5,22019,2006
tt2621000,"Jolly LLB",movie,"Comedy, Crime, Drama",7.5,21727,2013
tt2258858,Wadjda,movie,"Comedy, Drama",7.5,21665,2012
tt5278506,Tickled,movie,"Crime, Documentary, Mystery",7.5,21508,2016
tt6752992,"Happy as Lazzaro",movie,"Drama, Fantasy, Mystery",7.5,21484,2018
tt3495030,"My Big Fat Bride",movie,"Comedy, Drama, Romance",7.5,21383,2015
tt2011971,"Monsieur Lazhar",movie,"Comedy, Drama",7.5,21307,2011
tt1280822,"Drop Dead Diva",tvSeries,"Comedy, Drama",7.5,21273,2009
tt22797582,"American Nightmare",tvMiniSeries,"Crime, Documentary, Mystery",7.5,21220,2024
tt0080549,"Coal Miner's Daughter",movie,"Biography, Drama, Music",7.5,20887,1980
tt2069441,"The Future Diary",tvSeries,"Action, Animation, Comedy",7.5,20799,2011
tt15006566,"The Beasts",movie,"Drama, Thriller",7.5,20758,2022
tt2300923,"Go On",tvSeries,Comedy,7.5,20693,2012
tt0120263,"Songs from the Second Floor",movie,"Comedy, Drama",7.5,20623,2000
tt0387412,"Metallica: Some Kind of Monster",movie,"Documentary, Music",7.5,20575,2004
tt0113677,"Living in Oblivion",movie,"Comedy, Drama",7.5,20519,1995
tt0016220,"The Phantom of the Opera",movie,Horror,7.5,20486,1925
tt0126158,"He-Man and the Masters of the Universe",tvSeries,"Action, Adventure, Animation",7.5,20399,1983
tt1332134,"King of Devil's Island",movie,"Action, Drama",7.5,20194,2010
tt0032145,"Wuthering Heights",movie,"Drama, Romance",7.5,20107,1939
tt0047522,"A Star Is Born",movie,"Drama, Musical, Romance",7.5,19947,1954
tt0033717,"High Sierra",movie,"Action, Adventure, Drama",7.5,19702,1940
tt5924572,"Deadly Class",tvSeries,"Action, Adventure, Comedy",7.5,19600,2018
tt0495034,"Golmaal: Fun Unlimited",movie,"Action, Comedy, Drama",7.5,19579,2006
tt0059749,"The Spy Who Came in from the Cold",movie,"Drama, Thriller",7.5,19097,1965
tt2176165,Another,tvMiniSeries,"Animation, Drama, Fantasy",7.5,19019,2012
tt0398883,"The Consequences of Love",movie,"Crime, Drama, Romance",7.5,19016,2004
tt6980546,"Bharath Ane Nenu",movie,"Action, Drama, Thriller",7.5,18929,2018
tt0845448,Dhamaal,movie,"Action, Adventure, Comedy",7.5,18899,2007
tt10515526,Lootcase,movie,"Comedy, Crime",7.5,18771,2020
tt1320082,"The Concert",movie,"Comedy, Drama, Music",7.5,18771,2009
tt3029558,"Rurouni Kenshin Part II: Kyoto Inferno",movie,"Action, Adventure, Drama",7.5,18769,2014
tt7700730,October,movie,"Drama, Romance",7.5,18595,2018
tt0382330,"As It Is in Heaven",movie,"Comedy, Drama, Music",7.5,18441,2004
tt15358446,"Dead Boy Detectives",tvSeries,"Action, Adventure, Comedy",7.5,18398,2024
tt6964748,"Alex Rider",tvSeries,"Action, Adventure, Drama",7.5,18168,2020
tt1668200,"Sarah's Key",movie,"Drama, War",7.5,18078,2010
tt3560094,Stalker,tvSeries,"Crime, Drama, Thriller",7.5,17977,2014
tt0071746,Lenny,movie,"Biography, Drama",7.5,17951,1974
tt7469726,"Shaadi Mein Zaroor Aana",movie,"Comedy, Drama, Romance",7.5,17923,2017
tt1483797,Redline,movie,"Action, Animation, Sci-Fi",7.5,17856,2009
tt5497534,"Tokyo Ghoul: Root A",tvMiniSeries,"Action, Animation, Drama",7.5,17780,2015
tt0053318,"Suddenly, Last Summer",movie,"Drama, Mystery, Thriller",7.5,17769,1959
tt5029608,Frantz,movie,"Drama, History, Romance",7.5,17751,2016
tt0099776,"Europa Europa",movie,"Drama, History, War",7.5,17722,1990
tt0075596,"Three's Company",tvSeries,Comedy,7.5,17646,1976
tt0330229,Dolls,movie,"Drama, Romance",7.5,17489,2002
tt0108148,"Iron Monkey",movie,"Action, Crime, Drama",7.5,17426,1993
tt9569546,Halston,tvMiniSeries,"Biography, Drama",7.5,17389,2021
tt0115320,"The Pretender",tvSeries,"Action, Drama, Mystery",7.5,17353,1996
tt0854678,"Taxi to the Dark Side",movie,"Crime, Documentary, History",7.5,16956,2007
tt10380768,"Love Life",tvSeries,"Comedy, Romance",7.5,16954,2020
tt0060934,"The Sand Pebbles",movie,"Adventure, Drama, Romance",7.5,16838,1966
tt1641247,"Life's Too Short",tvSeries,Comedy,7.5,16658,2011
tt5674718,"Cable Girls",tvSeries,"Drama, History",7.5,16548,2017
tt0046345,"Summer with Monika",movie,"Drama, Romance",7.5,16507,1953
tt0058213,"Hush...Hush, Sweet Charlotte",movie,"Crime, Drama, Mystery",7.5,16329,1964
tt1235841,Sidewalls,movie,"Comedy, Drama",7.5,16316,2011
tt2580046,"Miraculous: Tales of Ladybug & Cat Noir",tvSeries,"Action, Adventure, Animation",7.5,16240,2015
tt0098924,TaleSpin,tvSeries,"Action, Adventure, Animation",7.5,16218,1990
tt1173745,Revanche,movie,"Crime, Drama, Romance",7.5,16197,2008
tt5705956,"The White Princess",tvMiniSeries,"Drama, History, Romance",7.5,16173,2017
tt0255734,"Grounded for Life",tvSeries,Comedy,7.5,16105,2001
tt0279064,Elling,movie,"Comedy, Drama",7.5,16012,2001
tt0145503,Sunshine,movie,"Drama, History, Romance",7.5,15944,1999
tt0044829,"The Lavender Hill Mob",movie,"Comedy, Crime",7.5,15910,1951
tt4114744,"Whisper If I Forget",movie,"Drama, Music, Romance",7.5,15877,2014
tt0449951,Ghajini,movie,"Action, Drama, Mystery",7.5,15870,2005
tt7772602,"In the Dark",tvSeries,"Action, Crime, Mystery",7.5,15818,2019
tt0040636,"The Naked City",movie,"Crime, Drama, Film-Noir",7.5,15817,1948
tt2852406,Omar,movie,"Crime, Drama, Romance",7.5,15741,2013
tt15135104,Kleo,tvSeries,"Action, Crime, Drama",7.5,15705,2022
tt0073076,"Grey Gardens",movie,"Comedy, Documentary, Drama",7.5,15683,1975
tt1442109,"Life Unexpected",tvSeries,Drama,7.5,15635,2010
tt0319769,"Mondays in the Sun",movie,"Comedy, Drama",7.5,15593,2002
tt0318883,Everwood,tvSeries,Drama,7.5,15548,2002
tt11165002,"The Devil Next Door",tvMiniSeries,"Crime, Documentary, History",7.5,15400,2019
tt0062695,"Stolen Kisses",movie,"Comedy, Drama, Romance",7.5,15382,1968
tt1192169,"Ben 10: Alien Force",tvSeries,"Action, Adventure, Animation",7.5,15332,2008
tt0109842,Fresh,movie,"Crime, Drama, Thriller",7.5,15190,1994
tt0028096,"The Petrified Forest",movie,"Drama, Thriller",7.5,15187,1936
tt13649396,"The Bastard Son & The Devil Himself",tvSeries,"Action, Adventure, Drama",7.5,15072,2022
tt0037101,"Murder, My Sweet",movie,"Crime, Drama, Film-Noir",7.5,15051,1944
tt3029556,"Rurouni Kenshin: The Legend Ends",movie,"Action, Adventure, Drama",7.5,14996,2014
tt0032701,"The Letter",movie,"Crime, Drama, Film-Noir",7.5,14899,1940
tt6299040,"The Ghazi Attack",movie,"Action, Drama, Thriller",7.5,14894,2017
tt0018578,Wings,movie,"Action, Drama, Romance",7.5,14891,1927
tt0028333,"Swing Time",movie,"Comedy, Musical, Romance",7.5,14830,1936
tt0162973,"Get Real",movie,"Comedy, Drama, Romance",7.5,14787,1998
tt0831888,Tekkonkinkreet,movie,"Action, Adventure, Animation",7.5,14782,2006
tt0088083,Sexmission,movie,"Adventure, Comedy, Sci-Fi",7.5,14774,1984
tt0037988,"The Picture of Dorian Gray",movie,"Drama, Fantasy, Horror",7.5,14766,1945
tt0028772,"A Day at the Races",movie,"Comedy, Family, Musical",7.5,14754,1937
tt0073198,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",movie,Drama,7.5,14735,1975
tt0983514,"Kitchen Nightmares",tvSeries,Reality-TV,7.5,14696,2007
tt2210479,"Berserk: The Golden Age Arc I - The Egg of the King",movie,"Action, Adventure, Animation",7.5,14688,2012
tt14731254,Val,movie,"Biography, Documentary",7.5,14646,2021
tt6839788,"Dogs of Berlin",tvSeries,"Action, Crime, Drama",7.5,14570,2018
tt0037635,"Dead of Night",movie,"Drama, Horror",7.5,14565,1945
tt0144201,"Girl on the Bridge",movie,"Comedy, Drama, Romance",7.5,14491,1999
tt0098929,"Tiny Toon Adventures",tvSeries,"Adventure, Animation, Comedy",7.5,14470,1990
tt0069865,"Charley Varrick",movie,"Crime, Drama, Thriller",7.5,14467,1973
tt2230051,"High School DxD",tvSeries,"Action, Animation, Comedy",7.5,14302,2012
tt1032856,"The Band's Visit",movie,"Comedy, Drama, Music",7.5,14281,2007
tt2366450,"Stories We Tell",movie,Documentary,7.5,14236,2012
tt0161860,"Nowhere in Africa",movie,"Biography, Drama, History",7.5,14228,2001
tt3243098,Heirs,tvSeries,"Comedy, Drama, Romance",7.5,14177,2013
tt10098620,"Feel Good",tvSeries,"Comedy, Drama, Romance",7.5,14162,2020
tt6588966,Hichki,movie,"Comedy, Drama",7.5,14157,2018
tt0112769,"La Cérémonie",movie,"Crime, Drama, Thriller",7.5,14145,1995
tt27792190,"Maxton Hall: The World Between Us",tvSeries,"Drama, Romance",7.5,14091,2024
tt6206564,Trapped,movie,"Drama, Thriller",7.5,14018,2016
tt0057251,"Lilies of the Field",movie,Drama,7.5,13954,1963
tt1558877,Vavien,movie,"Comedy, Drama, Thriller",7.5,13904,2009
tt1151309,"Bigger Stronger Faster*",movie,"Documentary, Sport",7.5,13896,2008
tt4727512,Srimanthudu,movie,"Action, Drama",7.5,13623,2015
tt4562518,"The Distinguished Citizen",movie,"Comedy, Drama",7.5,13621,2016
tt7125774,Balloon,movie,"Drama, History, Thriller",7.5,13591,2018
tt0023027,"Horse Feathers",movie,"Comedy, Family, Musical",7.5,13587,1932
tt0485510,"Killing the Shadows",movie,"Comedy, Drama, History",7.5,13580,2006
tt0322420,"Life Is a Miracle",movie,"Comedy, Drama, Music",7.5,13525,2004
tt10313066,Stumptown,tvSeries,"Crime, Drama, Mystery",7.5,13352,2019
tt6386748,"Birds of Passage",movie,"Crime, Drama",7.5,13337,2018
tt2258281,"Beyond the Hills",movie,Drama,7.5,13310,2012
tt0460651,Invasion,tvSeries,"Drama, Horror, Mystery",7.5,13281,2005
tt14671678,Deadloch,tvSeries,"Comedy, Crime",7.5,13250,2023
tt5334704,"Twin Peaks: The Missing Pieces",movie,"Drama, Horror, Mystery",7.5,13188,2014
tt0035169,"The Palm Beach Story",movie,"Comedy, Romance",7.5,13134,1942
tt0065051,"Support Your Local Sheriff!",movie,"Comedy, Western",7.5,13037,1969
tt6067752,Lucifer,movie,"Action, Crime, Drama",7.5,12972,2019
tt14859416,"Burning Days",movie,"Drama, Thriller",7.5,12914,2022
tt0065772,"Claire's Knee",movie,"Drama, Romance",7.5,12786,1970
tt0110917,"A Pure Formality",movie,"Crime, Drama, Thriller",7.5,12785,1994
tt0042276,"Born Yesterday",movie,"Comedy, Drama, Romance",7.5,12660,1950
tt0066344,Scrooge,movie,"Drama, Family, Fantasy",7.5,12660,1970
tt3516878,"Secrets and Lies",tvSeries,"Crime, Drama, Mystery",7.5,12546,2015
tt10732104,"Power Book II: Ghost",tvSeries,"Crime, Drama",7.5,12518,2020
tt0029850,"Alexander Nevsky",movie,"Action, Biography, Drama",7.5,12453,1938
tt4370528,"The Five",tvMiniSeries,"Crime, Drama, Mystery",7.5,12373,2016
tt0938341,"Tokyo Sonata",movie,Drama,7.5,12297,2008
tt0114671,"Land and Freedom",movie,"Drama, War",7.5,12280,1995
tt0061138,"A Man and a Woman",movie,"Drama, Romance",7.5,12269,1966
tt0059043,"The Collector",movie,"Drama, Thriller",7.5,12217,1965
tt0098532,"The Match Factory Girl",movie,"Comedy, Crime, Drama",7.5,12172,1990
tt0088528,"Adventures of the Gummi Bears",tvSeries,"Adventure, Animation, Family",7.5,12146,1985
tt0171685,Ratcatcher,movie,Drama,7.5,12077,1999
tt5700224,"Two Lottery Tickets",movie,Comedy,7.5,12055,2016
tt0386342,Brothers,movie,"Drama, War",7.5,11966,2004
tt0053131,"The Nun's Story",movie,Drama,7.5,11940,1959
tt6473066,Clouds,movie,"Biography, Drama, Music",7.5,11932,2020
tt0099426,"Bullet in the Head",movie,"Action, Crime, Drama",7.5,11917,1990
tt0297721,"All About Lily Chou-Chou",movie,"Crime, Drama, Music",7.5,11845,2001
tt2036416,"You Are the Apple of My Eye",movie,"Comedy, Drama, Romance",7.5,11778,2011
tt1854513,Blancanieves,movie,"Drama, Fantasy",7.5,11757,2012
tt1322385,Submarino,movie,Drama,7.5,11756,2010
tt0345549,"Last Life in the Universe",movie,"Comedy, Drama, Romance",7.5,11636,2003
tt0286261,"All or Nothing",movie,Drama,7.5,11600,2002
tt10436228,"Jurassic World: Camp Cretaceous",tvSeries,"Action, Adventure, Animation",7.5,11467,2020
tt0068278,"The Bitter Tears of Petra von Kant",movie,"Drama, Romance",7.5,11429,1972
tt4878488,Stateless,tvMiniSeries,Drama,7.5,11347,2020
tt9098938,"Sharmaji Namkeen",movie,"Comedy, Drama, Family",7.5,11341,2022
tt31193442,"Quiet on Set: The Dark Side of Kids TV",tvMiniSeries,"Crime, Documentary",7.5,11313,2024
tt5098128,"To Father with Love",movie,"Action, Drama, Thriller",7.5,11289,2016
tt0015163,"The Navigator",movie,"Action, Adventure, Comedy",7.5,11271,1924
tt26596953,"Forgotten Love",movie,"Drama, Romance",7.5,11253,2023
tt0032762,"The Mark of Zorro",movie,"Action, Adventure, Family",7.5,11245,1940
tt0077248,"Blue Collar",movie,"Crime, Drama",7.5,11205,1978
tt0103488,Martin,tvSeries,"Comedy, Drama, Romance",7.5,11195,1992
tt6792282,"A Twelve-Year Night",movie,"Adventure, Biography, Crime",7.5,11178,2018
tt0051365,"The Magician",movie,"Comedy, Drama",7.5,11167,1958
tt0047985,"The Desperate Hours",movie,"Crime, Drama, Film-Noir",7.5,11130,1955
tt2006374,Copper,tvSeries,"Action, Drama",7.5,11121,2012
tt0315543,"Open Hearts",movie,"Drama, Romance",7.5,11076,2002
tt0067778,"Murmur of the Heart",movie,"Comedy, Drama",7.5,11054,1971
tt0118379,"La Femme Nikita",tvSeries,"Action, Crime, Drama",7.5,11011,1997
tt0181627,"Kirikou and the Sorceress",movie,"Adventure, Animation, Family",7.5,10994,1998
tt0072519,"The Jeffersons",tvSeries,Comedy,7.5,10980,1975
tt0135790,"Bang Boom Bang - Ein todsicheres Ding",movie,"Action, Comedy, Crime",7.5,10951,1999
tt1956017,"Parade's End",tvMiniSeries,"Action, Drama, Romance",7.5,10868,2012
tt0787490,"Life on Mars",tvSeries,"Crime, Drama, Mystery",7.5,10831,2008
tt0257315,"My Family",tvSeries,Comedy,7.5,10718,2000
tt0084555,"Santa Claus Is a Stinker",movie,Comedy,7.5,10669,1982
tt0109440,"Fear City: A Family-Style Comedy",movie,"Comedy, Horror",7.5,10661,1994
tt2010914,"Behzat Ç.: I Buried You in My Heart",movie,"Action, Crime, Drama",7.5,10594,2011
tt1332030,"Make It or Break It",tvSeries,"Drama, Sport",7.5,10571,2009
tt6423364,"Bad Blood",tvSeries,"Crime, Drama",7.5,10567,2017
tt6002232,Custody,movie,"Drama, Thriller",7.5,10522,2017
tt1509004,Enlightened,tvSeries,"Comedy, Drama",7.5,10432,2011
tt1640680,Armadillo,movie,"Documentary, War",7.5,10427,2010
tt6682754,"Jean-Claude Van Johnson",tvMiniSeries,"Action, Comedy, Drama",7.5,10348,2016
tt0116581,"The Eighth Day",movie,"Comedy, Drama",7.5,10273,1996
tt9174536,"The Comey Rule",tvMiniSeries,Drama,7.5,10270,2020
tt5830254,"Das Boot",tvSeries,"Drama, War",7.5,10262,2018
